index,address,city,Name,Latitude,Longitude,landform_type
landf_731,Canazei,"Valon del Fos, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia",Sass de Forcia di Mezzo,46.5002017,11.8173479,mountain
landf_732,Canazei,"Valon del Fos, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia",Sass de Forcia Orientale,46.5014536,11.8217159,mountain
landf_733,Moena,"Sentiero militare del Grontòn, Moena, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38035, Italia",Spiz del Gronton,46.3536328,11.7437232,mountain
landf_734,Moena,"Ciadin Bel, Moena, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38035, Italia",Sas da la Crousc,46.3857236,11.694761,mountain
landf_735,Castello di Fiemme,"Sentiero Claudio Scarian, Ville di Fiemme, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38033, Italia",Pozzi,46.3283371,11.4678334,mountain
landf_736,Castello di Fiemme,"Ripetitore, Bancoline - Cucal, Ville di Fiemme, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38033, Italia",Cucal,46.3097826,11.485938,mountain
landf_737,Pergine Valsugana,"Strada de Val de Barch, Viarago, Pergine Valsugana, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia",Dosso del Pratond,46.0913298,11.256345,mountain
landf_738,Pergine Valsugana,"Maso Fenugola, Viarago, Pergine Valsugana, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia",Dos de Vedesena,46.0841514,11.2538518,mountain
landf_739,Pergine Valsugana,"Strada dei Revèrsi, Riposo, Viarago, Pergine Valsugana, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia",Dos de Cagnon,46.0895592,11.2483522,mountain
landf_740,Pergine Valsugana,"Mezadoi, Viarago, Pergine Valsugana, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia",Dos de la Predolcia,46.0859062,11.2641646,mountain
landf_741,Baselga di Pine,"Via dei vescovi Madruzzo, Poggio dei Pini, Cadrobbi, Vigo, Baselga di Piné, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia",Dosso di Vigo,46.1277386,11.2412194,mountain
landf_742,Tesero,"SP215, Tesero, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 39050, Italia",Cima Valbona,46.3610568,11.5586057,mountain
landf_743,Baselga di Pine,"Castel Belvedere, Piazzola legname, Grill, Vigo, Baselga di Piné, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia",Dos de la Mot,46.1118091,11.2381683,mountain
landf_744,Baselga di Pine,"Scagnel dei strachi, Via della Palustèla, Poggio dei Pini, Ferrari, Vigo, Baselga di Piné, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia",Dossedel,46.1246264,11.2361569,mountain
landf_745,Baselga di Pine,"Pista ciclopedonale Montagnaga - Ferrari, Poggio dei Pini, Ferrari, Vigo, Baselga di Piné, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia",Dos Alt,46.1192871,11.2319904,mountain
landf_746,Moena,"Strada forestale Rì de la Bastia, Moena, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38035, Italia",Doss Colvere,46.3595458,11.6987042,mountain
landf_747,Baselga di Pine,"Via delle Mèie, Bugno, Mas del Plancher, Vigo, Baselga di Piné, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38042, Italia",Dos dei Ronchi,46.1180671,11.2435949,mountain
landf_748,Castello Tesino,"Strada forestale Val Fontane, Castello Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38053, Italia",Monte Gorgantile,46.1074684,11.6662872,mountain
landf_749,Roncegno Terme,"Strada forestale Visle, Borgo Valsugana, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38051, Italia",Puisle,46.0320363,11.4212086,mountain
landf_750,San Giovanni di Fassa-Sen Jan,"Rotwand-Klettersteig - Via Ferrata Roda di Vaèl, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 39056, Italia",Roda di Vaèl - Rotwand,46.4254208,11.6199047,mountain
landf_751,San Giovanni di Fassa-Sen Jan,"Baita Marino Pederiva, Abstieg vom Masarè-Klettersteig, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38039, Italia",Col de Ciampac,46.4199435,11.6320386,mountain
landf_752,San Giovanni di Fassa-Sen Jan,"San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38036, Italia",El Gronton,46.3822889,11.6059784,mountain
landf_753,San Giovanni di Fassa-Sen Jan,"Vial de la Feide - Sentiero delle Pecore, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38036, Italia",I Mugoni,46.433672,11.6268008,mountain
landf_754,San Giovanni di Fassa-Sen Jan,"Vial de la Feide - Sentiero delle Pecore, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38036, Italia",Le Zigolade,46.4325646,11.6346545,mountain
landf_755,San Giovanni di Fassa-Sen Jan,"Vial de la Feide - Sentiero delle Pecore, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38039, Italia",Pale Rabbiose,46.4319844,11.6411395,mountain
landf_756,San Giovanni di Fassa-Sen Jan,"Strada forestale Pian da le Trapole, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38036, Italia",Sas Aut,46.4035085,11.702393,mountain
landf_757,San Giovanni di Fassa-Sen Jan,"Rotwand-Klettersteig - Via Ferrata Roda di Vaèl, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 39056, Italia",Torre Finestra,46.4231835,11.6230209,mountain
landf_758,San Giovanni di Fassa-Sen Jan,"Rotwand-Klettersteig - Via Ferrata Roda di Vaèl, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 39056, Italia",Roda del Diavolo,46.4218066,11.6210552,mountain
landf_759,San Giovanni di Fassa-Sen Jan,"San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38036, Italia",Curaton,46.4421071,11.6343616,mountain
landf_760,San Giovanni di Fassa-Sen Jan,"Aufstieg zum Rotwand-Klettersteig, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38039, Italia",Torre Edoarda,46.423637,11.6231221,mountain
landf_761,Castel Ivano,"Croce in ricordo del partigiano Siro Loser, Strada forestale Brustolaè, Bislonghi, Castel Ivano, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38059, Italia",Punta Molina,46.0141385,11.5435951,mountain
landf_762,Castel Ivano,"Strada forestale Brustolaè, Bislonghi, Castel Ivano, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38059, Italia",Torino della Fossetta,46.0140044,11.5395879,mountain
landf_763,Castel Ivano,"Via Roma, Castel Ivano, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38059, Italia",Col Fortin,46.0469005,11.5436457,mountain
landf_764,Castel Ivano,"Sentiero per bivacchi dell'Aia e Colazzo, Castel Ivano, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38050, Italia",Il Colazzo,46.0216795,11.5145064,mountain
landf_765,Predazzo,"Bait de Mulat, Strada per Pragatai, Zaluna, Bellamonte, Predazzo, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38037, Italia",Mül Piciol,46.3256322,11.6253544,mountain
landf_766,Canazei,"Strada Statale 48 delle Dolomiti, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia",Col di Rosc,46.4744789,11.8028123,mountain
landf_767,Castel Ivano,"Strada forestale Prà delle Roe, Brustolae, Le Busette, Castel Ivano, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38059, Italia",Sasso Gambarile,46.0334475,11.5300864,mountain
landf_768,San Giovanni di Fassa-Sen Jan,"Poppekanzel - Pulpito di Cima Pope, Sentiero Forestale ""De la Nores"", San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 39056, Italia",Signalkopf,46.3897441,11.601483,mountain
landf_769,Canazei,"Ciamp de Mez, Canazei, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38032, Italia",Torn Dantone,46.434962,11.7822348,mountain
landf_770,Castello Tesino,"Canalone dei Bassanesi, Castello Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia",Torre Gillo Cavinato,46.1762721,11.6025068,mountain
landf_771,Lavarone,"Il Respiro degli Alberi, Lanzino, Lavarone, Magnifica Comunità degli Altipiani Cimbri, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38046, Italia",Dosso del Monco,45.9597216,11.2559121,mountain
landf_772,San Giovanni di Fassa-Sen Jan,"Poppekanzel - Pulpito di Cima Pope, Sentiero Forestale ""De la Nores"", San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 39056, Italia",Cima Pope - Poppekanzel,46.3880876,11.5999018,mountain
landf_773,Pergine Valsugana,"Via al Castello, Fontanabotte, Zivignago, Pergine Valsugana, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38057, Italia",Colle del Castello,46.0585743,11.2491209,mountain
landf_774,Pergine Valsugana,"Fontanabotte, Zivignago, Pergine Valsugana, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38057, Italia",Doss del Tegaz,46.0556964,11.2449113,mountain
landf_775,Predazzo,"Strada forestale Campigol de Mez - Le Prese, Predazzo, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38037, Italia",Col de le Prese,46.3467246,11.5964915,mountain
